price,sellable_online,other_colors,height,width,category_Bar furniture,category_Beds,category_Bookcases & shelving units,category_Cabinets & cupboards,category_Café furniture,category_Chairs,category_Chests of drawers & drawer units,category_Children's furniture,category_Nursery furniture,category_Outdoor furniture,category_Room dividers,"category_Sideboards, buffets & console tables",category_Sofas & armchairs,category_TV & media furniture,category_Tables & desks,category_Trolleys,category_Wardrobes
429.0,True,0,199.0,132.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95.0,True,0,101.679970436068,84.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
186.0,True,0,101.679970436068,180.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
245.0,True,1,106.0,80.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
615.0,True,0,147.0,147.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1330.0,True,1,202.0,160.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1469.0,True,1,170.0,180.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
915.0,True,1,237.0,120.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4260.0,True,1,230.0,300.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
302.0,True,0,197.0,132.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
660.0,True,0,173.0,99.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
183.6,True,0,197.0,66.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35.0,True,1,101.679970436068,17.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
795.0,True,0,179.0,259.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
235.0,True,1,202.0,40.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515.0,True,0,190.0,85.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35.0,True,1,101.679970436068,60.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
225.0,True,1,64.0,120.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25.0,True,0,101.679970436068,60.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100.0,True,1,101.679970436068,120.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
612.0,True,0,179.0,134.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
140.0,True,0,73.0,25.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
592.0,True,0,124.0,174.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1390.0,True,1,202.0,120.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2346.0,True,1,197.0,229.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415.0,True,1,106.0,80.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95.0,True,1,101.679970436068,84.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
855.0,True,0,190.0,85.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
350.0,True,0,124.0,174.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
390.0,True,0,173.0,99.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1790.0,True,1,237.0,160.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
490.0,True,0,173.0,99.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
990.0,True,1,39.0,180.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1735.0,True,1,237.0,120.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60.0,True,1,26.0,60.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1620.0,True,1,74.0,240.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1570.0,True,1,202.0,160.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3435.0,True,0,214.0,276.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
495.0,True,0,88.0,55.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.0,True,0,101.679970436068,9.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
375.0,True,0,110.0,85.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.0,True,0,101.679970436068,24.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32.0,True,0,101.679970436068,24.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10.0,True,0,101.679970436068,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
125.0,True,1,38.0,60.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
225.0,True,1,192.0,60.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45.0,True,1,124.0,30.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
735.0,True,0,171.0,230.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
135.0,True,1,64.0,60.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
660.0,True,0,176.0,86.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
695.0,True,1,147.0,147.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1140.0,True,0,161.0,171.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
588.0,True,0,179.0,89.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.0,True,0,101.679970436068,17.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70.0,True,1,70.0,50.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1480.0,True,1,202.0,160.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
636.0,True,0,179.0,174.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
75.0,True,1,25.0,60.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
645.0,True,0,181.0,45.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1085.0,True,1,237.0,80.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1137.0,True,0,179.0,179.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1150.0,True,1,193.0,60.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1830.0,True,1,210.0,210.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
135.0,True,0,172.0,81.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
625.0,True,1,134.0,81.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2605.0,True,0,176.0,297.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1824.5,True,1,192.0,180.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
130.0,True,0,197.0,66.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
595.0,True,1,64.0,180.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1645.0,True,1,128.0,240.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
830.0,True,0,173.0,148.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35.0,True,1,101.679970436068,9.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
450.0,True,0,162.0,80.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
150.0,True,0,70.0,50.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
125.0,True,1,38.0,60.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
